dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2017-05-01,0,0,0,0,0,0,0,0,1,0,1,18,2,0
2017-06-01,2,0,1,0,0,0,0,0,1,0,2,19,3,0
2017-07-01,0,0,0,0,0,0,0,0,1,1,0,16,3,0
2017-08-01,0,0,0,0,0,0,0,0,0,0,0,12,1,0
2017-09-01,0,0,0,0,0,0,0,0,0,0,0,16,1,0
2017-10-01,0,0,0,0,0,0,0,0,0,0,0,17,1,0
2017-11-01,0,0,0,0,0,0,0,0,0,0,0,13,3,1
2017-12-01,0,0,0,0,0,0,0,0,0,0,0,16,3,0
2018-01-01,1,0,1,0,0,0,0,0,2,0,0,11,3,1
2018-02-01,0,0,0,0,0,0,0,0,0,0,0,10,4,1
2018-03-01,0,0,0,0,0,0,0,0,0,0,0,12,4,0
2018-04-01,0,0,0,0,0,0,0,0,0,0,0,30,5,0
2018-05-01,0,0,0,0,0,0,0,0,0,0,0,9,2,0
2018-06-01,0,0,0,0,0,0,0,0,0,0,0,6,1,0
2018-07-01,0,0,0,0,0,0,0,0,0,0,0,8,3,0
2018-08-01,0,0,0,0,0,0,0,0,0,0,0,13,4,0
2018-09-01,0,0,0,0,0,0,0,0,0,0,0,8,1,0
2018-10-01,0,0,0,0,0,0,0,0,0,0,0,12,3,0
2018-11-01,0,0,0,0,0,0,0,0,1,0,0,8,1,0
2018-12-01,0,0,0,0,0,0,0,0,0,0,0,12,2,0
2019-01-01,0,0,0,0,0,0,0,0,0,0,0,10,1,0
2019-02-01,0,0,0,0,0,0,0,0,0,0,0,3,1,0
2019-03-01,0,0,0,0,0,0,0,0,0,0,0,8,5,0
2019-04-01,2,0,1,0,0,0,0,0,0,0,0,5,4,0
2019-05-01,3,0,1,0,0,0,0,0,0,0,0,11,2,0
2019-06-01,1,0,1,0,0,0,0,0,0,0,0,3,3,0
2019-07-01,4,0,1,0,0,0,0,0,0,0,0,8,1,0
2019-08-01,2,0,1,0,0,0,0,0,0,1,1,27,3,0
