dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2018-07-01,28,0,9,5,0,3,1,9,6,4,10,72,8,1
2018-08-01,121,0,20,20,11,10,2,38,3,39,105,68,9,0
2018-09-01,75,0,14,9,3,3,2,14,10,19,72,167,13,1
2018-10-01,14,0,7,9,1,2,2,29,8,10,77,98,17,0
2018-11-01,124,0,19,17,9,12,3,39,9,31,78,91,13,0
2018-12-01,58,0,14,5,0,4,1,5,4,12,43,65,4,0
2019-01-01,56,0,13,7,2,5,2,12,4,11,18,67,10,0
2019-02-01,25,0,7,7,1,4,2,4,7,9,24,44,4,0
2019-03-01,0,0,0,1,1,0,0,1,8,5,30,188,16,0
2019-04-01,63,0,19,9,4,5,2,26,5,14,33,99,6,0
2019-05-01,56,0,13,6,2,6,2,6,6,15,20,56,9,0
2019-06-01,62,0,15,7,2,4,1,33,3,11,29,51,6,0
2019-07-01,66,0,13,8,0,6,2,1,12,9,11,52,3,0
2019-08-01,45,0,13,10,3,7,3,29,7,14,38,34,3,0
2019-09-01,22,0,8,13,3,10,4,9,6,14,16,34,5,0
2019-10-01,36,0,13,23,1,20,5,10,7,26,18,50,17,0
2019-11-01,34,0,13,20,3,17,4,20,10,22,24,39,13,0
2019-12-01,30,0,11,21,4,11,4,27,17,24,74,63,6,0
2020-01-01,1,0,1,1,0,1,1,0,0,1,0,4,1,0
